study_1080	2513237338	99.6	245	1	0	1	245	1	1499	-1	0
study_1069	2585428085	98.8	245	3	0	1	245	1	1392	-1	0
study_1079	649989951	97.1	245	6	1	1	245	1	1303	-1	0
study_1066	2651869858	96.7	245	7	1	1	245	1	1521	-1	0
study_1071	644736367	99.6	245	1	0	1	245	1	1504	-1	0
study_1064	2585427805	97.1	245	7	0	1	245	1	1398	-1	0
study_108	643692019	100.0	245	0	0	1	245	1	1496	-1	0
study_1077	650377970	98.0	245	4	1	1	245	1	1504	-1	0
study_1065	2558860284	99.6	246	0	1	1	245	1	1429	-1	0
study_1081	642791604	100.0	245	0	0	1	245	1	1504	-1	0
study_1038	2537561696	99.2	245	2	0	1	245	1	1311	-1	0
study_1086	2585427901	98.0	245	5	0	1	245	1	1342	-1	0
study_1090	2541046980	99.6	245	0	1	1	245	1	1497	-1	0
study_1098	2534682207	96.7	245	7	1	1	245	1	1499	-1	0
study_1082	645951834	96.3	245	9	0	1	245	1	1511	-1	0
study_1084	2585427908	99.6	245	1	0	1	245	1	1416	-1	0
study_1085	647000290	99.6	246	0	1	1	245	1	1316	-1	0
study_11	649989951	100.0	245	0	0	1	245	1	1303	-1	0
study_1099	2509276051	98.4	245	4	0	1	245	1	1401	-1	0
study_109	648276620	99.2	245	0	2	1	245	1	1389	-1	0
study_1093	2548877151_cluster	93.9	245	14	1	1	245	1	1403	-1	0
study_1094	2558860920	100.0	245	0	0	1	245	1	1395	-1	0
study_110	2541046980	100.0	245	0	0	1	245	1	1497	-1	0
study_1101	2529292879	99.6	245	1	0	1	245	1	1457	-1	0
study_1103	2531839552	98.0	245	5	0	1	245	1	1503	-1	0
study_104	645951833	100.0	245	0	0	1	245	1	1548	-1	0
study_1116	2534681820	99.6	245	1	0	1	245	1	1487	-1	0
study_1105	2671180969	100.0	245	0	0	1	245	1	1532	-1	0
study_1110	2585428085	97.1	245	7	0	1	245	1	1392	-1	0
study_1106	649989970	100.0	245	0	0	1	245	1	1515	-1	0
study_1113	2630968585_cluster	100.0	245	0	0	1	245	1	1526	-1	0
study_111	2740892381	97.1	245	7	0	1	245	1	1518	-1	0
study_1109	650377965	100.0	245	0	0	1	245	1	1504	-1	0
study_1114	2574179727	99.2	246	1	1	1	245	1	1341	-1	0
study_1115	2562617187	99.6	246	0	1	1	245	1	1525	-1	0
study_1041	2558860988	91.5	246	18	2	1	245	1	1281	-1	0
study_1112	2684623119	98.4	245	4	0	1	245	1	1511	-1	0
study_1121	2751185836	98.8	245	3	0	1	245	1	1516	-1	0
study_1117	2512047049	99.6	245	0	1	1	245	1	1318	-1	0
study_1118	2512047053	98.8	246	1	2	1	245	1	1370	-1	0
study_112	648861015	99.6	245	1	0	1	245	1	1403	-1	0
study_1034	2718217940	99.2	246	1	1	1	245	1	1552	-1	0
study_1123	648276620	98.0	245	4	1	1	245	1	1389	-1	0
study_1129	2541046980	99.6	245	1	0	1	245	1	1497	-1	0
study_1130	2600255237	98.8	245	3	0	1	245	1	1512	-1	0
study_1127	2545555826	99.6	245	0	1	1	245	1	1392	-1	0
study_1125	2606217777_cluster	93.5	245	16	0	1	245	1	1302	-1	0
study_1128	650377966	99.2	245	2	0	1	245	1	1393	-1	0
study_1126	2593339145	89.4	246	25	1	1	245	1	1316	-1	0
study_1132	2585427699	99.6	245	0	1	1	245	1	1396	-1	0
study_1134	651324039	99.2	245	2	0	1	245	1	1526	-1	0
study_1136	2740892381	98.8	247	1	1	1	245	1	1518	-1	0
study_1137	2561511233	87.8	245	29	1	1	245	1	1392	-1	0
study_1138	640753039	81.2	245	42	1	1	245	1	1485	-1	0
study_1141	2713896879	100.0	245	0	0	1	245	1	1521	-1	0
study_1143	2531839303	100.0	245	0	0	1	245	1	1511	-1	0
study_114	642791613	100.0	245	0	0	1	245	1	1512	-1	0
study_1142	2529292932	99.6	245	1	0	1	245	1	1512	-1	0
study_1146	2513237274	91.8	245	17	1	1	245	1	1501	-1	0
study_1148	2585427834	92.7	245	16	1	1	245	1	1399	-1	0
study_1145	651324056	98.4	245	3	1	1	245	1	1502	-1	0
study_1149	644736366	94.3	246	13	1	1	245	1	1501	-1	0
study_1150	2558860927	99.2	245	0	1	1	245	1	1458	-1	0
study_1152	2509601035	98.4	246	2	2	1	245	1	1411	-1	0
study_1155	2515154159_cluster	100.0	245	0	0	1	245	1	1416	-1	0
study_1153	2534682207	97.6	245	6	0	1	245	1	1499	-1	0
study_1156	2513237269	100.0	245	0	0	1	245	1	1491	-1	0
study_116	2585427867	100.0	245	0	0	1	245	1	1409	-1	0
study_1158	650377947	98.8	246	2	1	1	245	1	1420	-1	0
study_1160	649989950	99.2	246	0	2	1	245	1	1330	-1	0
study_1161	2619619242	99.6	245	1	0	1	245	1	1312	-1	0
study_1162	2517572001	100.0	245	0	0	1	245	1	1475	-1	0
study_1164	648861010	99.6	245	1	0	1	245	1	1421	-1	0
study_1168	2585427907	97.6	245	6	0	1	245	1	1300	-1	0
study_1039	2540341191	98.8	245	3	0	1	245	1	1405	-1	0
study_1171	2579778661	99.2	245	2	0	1	245	1	1263	-1	0
study_1172	2523533595	75.6	246	59	1	1	245	1	1410	-1	0
study_1170	2558860284	99.6	245	0	1	1	245	1	1429	-1	0
study_117	648276634	99.6	245	0	1	1	245	1	1507	-1	0
study_1169	2513020024_cluster	99.6	245	1	0	1	245	1	1413	-1	0
study_1173	645951817	100.0	245	0	0	1	245	1	1534	-1	0
study_1174	648861015	95.1	245	12	0	1	245	1	1403	-1	0
study_1175	2534682104_cluster	92.2	245	18	1	1	245	1	1508	-1	0
study_1177	645951840	96.7	245	7	1	1	245	1	1511	-1	0
study_1180	2547132153	99.6	245	1	0	1	245	1	1417	-1	0
study_1181	2734482253	98.8	246	1	2	1	245	1	1514	-1	0
study_1185	2593339213	94.7	245	13	0	1	245	1	1392	-1	0
study_1182	648276634	98.8	246	1	2	1	245	1	1507	-1	0
study_1184	2524614677	82.0	250	40	1	1	245	1	1319	-1	0
study_1188	2540341165	99.6	245	1	0	1	245	1	1465	-1	0
study_1187	2541047016	100.0	245	0	0	1	245	1	1507	-1	0
study_1189	2537561696	97.6	245	5	1	1	245	1	1311	-1	0
study_1191	641736169	99.6	245	0	1	1	245	1	1392	-1	0
study_1190	2585428085	98.4	245	4	0	1	245	1	1392	-1	0
study_1192	2517572005	94.7	245	11	2	1	245	1	1338	-1	0
study_1194	2585428085	93.9	245	15	0	1	245	1	1392	-1	0
study_1195	2512047062	91.4	245	20	1	1	245	1	1505	-1	0
study_1197	641736113	100.0	245	0	0	1	245	1	1489	-1	0
study_1013	2660238575	78.0	245	53	1	1	245	1	1529	-1	0
study_120	2724679383	99.6	245	1	0	1	245	1	1368	-1	0
study_12	2512047053	100.0	245	0	0	1	245	1	1370	-1	0
study_1200	644736366	99.2	245	1	1	1	245	1	1501	-1	0
study_1201	2509276067	87.8	245	26	2	1	245	1	1415	-1	0
study_1204	649633044	87.0	246	31	1	1	245	1	1498	-1	0
study_1030	650377947	98.8	245	3	0	1	245	1	1420	-1	0
study_1203	2562617183	99.2	245	2	0	1	245	1	1502	-1	0
study_1036	2558860287	98.8	245	3	0	1	245	1	1498	-1	0
study_1072	2541047016	100.0	245	0	0	1	245	1	1507	-1	0
study_1053	2562617079	96.7	245	7	1	1	245	1	1489	-1	0
study_1033	2728369265	95.5	245	10	1	1	245	1	1513	-1	0
study_1207	2643221920	95.5	245	11	0	1	245	1	1514	-1	0
study_1209	2558860927	100.0	245	0	0	1	245	1	1458	-1	0
study_1208	2541047092	100.0	245	0	0	1	245	1	1521	-1	0
study_1210	645951848	99.2	245	0	1	1	245	1	1487	-1	0
study_121	2585428085	97.6	245	6	0	1	245	1	1392	-1	0
study_1062	645951840	97.6	245	6	0	1	245	1	1511	-1	0
study_1088	649989999	98.8	246	2	1	1	245	1	1502	-1	0
study_1070	650377947	100.0	245	0	0	1	245	1	1420	-1	0
study_1212	645951802	99.6	245	1	0	1	245	1	1535	-1	0
study_1075	2675903696	100.0	245	0	0	1	245	1	1543	-1	0
study_1211	642791613	96.7	246	6	2	1	245	1	1512	-1	0
study_1213	644736367	99.6	245	1	0	1	245	1	1504	-1	0
study_1068	2540341165	98.8	245	3	0	1	245	1	1465	-1	0
study_1096	2585427811	96.7	245	8	0	1	245	1	1399	-1	0
study_1074	2534682104_cluster	95.9	245	10	0	1	245	1	1508	-1	0
study_1049	2510065016	93.5	245	16	0	1	245	1	1439	-1	0
study_1083	2593339157	95.1	245	11	1	1	245	1	1396	-1	0
study_1087	2630968585_cluster	84.5	245	34	1	1	245	1	1526	-1	0
study_1037	649990021	100.0	245	0	0	1	245	1	1520	-1	0
study_1214	2667527550	100.0	245	0	0	1	245	1	1516	-1	0
study_1217	2541046975	92.7	245	18	0	1	245	1	1534	-1	0
study_1092	641736196	89.8	245	25	0	1	245	1	1511	-1	0
study_1218	2523231011	99.6	245	1	0	1	245	1	1412	-1	0
study_1219	2700989328	89.0	246	26	1	1	245	1	1528	-1	0
study_1215	2548876509	100.0	245	0	0	1	245	1	1253	-1	0
study_1216	2531839552	99.2	245	1	1	1	245	1	1503	-1	0
study_122	2558860923	99.2	245	1	1	1	245	1	1402	-1	0
study_1221	2534681820	100.0	245	0	0	1	245	1	1487	-1	0
study_1220	644736366	100.0	245	0	0	1	245	1	1501	-1	0
study_1224	2744054994	99.2	245	2	0	1	245	1	1518	-1	0
study_1223	2585427614	97.2	246	6	1	1	245	1	1505	-1	0
study_1225	2540341191	95.5	245	11	0	1	245	1	1405	-1	0
study_1222	2513237313	91.8	245	20	0	1	245	1	1512	-1	0
study_1227	643886116	99.6	245	0	1	1	245	1	1504	-1	0
study_1226	2556921676	85.9	249	31	1	1	245	1	1374	-1	0
study_123	2740892377	100.0	245	0	0	1	245	1	1279	-1	0
study_1230	2675903629	98.0	245	4	1	1	245	1	1370	-1	0
study_1100	2562617099	99.6	245	1	0	1	245	1	1489	-1	0
study_1236	2509276051	95.5	245	11	0	1	245	1	1401	-1	0
study_1233	2636415718	100.0	245	0	0	1	245	1	1403	-1	0
study_1238	2540341165	97.6	245	2	1	1	245	1	1465	-1	0
study_1237	2537561628	98.4	245	4	0	1	245	1	1455	-1	0
study_1239	2593339213	95.5	245	11	0	1	245	1	1392	-1	0
study_1241	647000290	99.6	245	0	1	1	245	1	1316	-1	0
study_1240	2623620486	97.1	245	6	1	1	245	1	1520	-1	0
study_1246	2585427907	95.9	246	9	1	1	245	1	1300	-1	0
study_1244	2585428083	97.6	246	4	2	1	245	1	1259	-1	0
study_1107	2562617177_cluster	99.6	245	0	1	1	245	1	1534	-1	0
study_1245	2651869868	98.0	245	3	1	1	245	1	1520	-1	0
study_1243	2734481903	100.0	245	0	0	1	245	1	1561	-1	0
study_1119	2627853624	100.0	245	0	0	1	245	1	1528	-1	0
study_1247	651324089	99.6	245	1	0	1	245	1	1512	-1	0
study_125	2556921672	99.6	245	1	0	1	245	1	1397	-1	0
study_1102	2609460018	99.6	246	0	1	1	245	1	1538	-1	0
study_1248	2684623233	98.8	245	3	0	1	245	1	1512	-1	0
study_1249	645951829	98.4	245	4	0	1	245	1	1505	-1	0
study_1111	2585427901	99.2	245	2	0	1	245	1	1342	-1	0
study_1048	643886148_cluster	84.1	245	35	1	1	245	1	1469	-1	0
study_1229	2515154176	95.5	245	10	1	1	245	1	1393	-1	0
study_1250	649989951	99.6	245	1	0	1	245	1	1303	-1	0
study_1091	2513237275	98.0	245	5	0	1	245	1	1421	-1	0
study_1252	641736271	95.9	245	10	0	1	245	1	1480	-1	0
study_1260	650633000	98.0	245	5	0	1	245	1	1495	-1	0
study_1256	2513237280	98.8	245	2	1	1	245	1	1509	-1	0
study_1257	2558860128	98.4	245	4	0	1	245	1	1349	-1	0
study_126	647000260	100.0	245	0	0	1	245	1	1420	-1	0
study_1259	2585428116	98.4	245	4	0	1	245	1	1396	-1	0
study_124	643692019	100.0	245	0	0	1	245	1	1496	-1	0
study_1269	2593339167	55.5	245	95	2	1	245	1	1253	-1	0
study_1266	2740892381	97.1	245	6	1	1	245	1	1518	-1	0
study_1262	2558860128	97.6	245	5	1	1	245	1	1349	-1	0
study_1255	2713896879	98.8	245	2	1	1	245	1	1521	-1	0
study_1057	2582581266	78.4	269	34	1	1	245	1	1410	-1	0
study_1261	2547132035	100.0	245	0	0	1	245	1	1402	-1	0
study_1253	648861015	95.5	245	11	0	1	245	1	1403	-1	0
study_1061	2574179786	96.3	245	9	0	1	245	1	1385	-1	0
study_106	651324039	98.4	245	4	0	1	245	1	1526	-1	0
study_1264	2513237275	97.1	245	6	1	1	245	1	1421	-1	0
study_1267	2551306135	99.2	245	2	0	1	245	1	1413	-1	0
study_1139	2558860286	97.6	245	6	0	1	245	1	1469	-1	0
study_1263	2600255237	99.6	246	0	1	1	245	1	1512	-1	0
study_1275	2585427907	96.3	245	9	0	1	245	1	1300	-1	0
study_1276	2518645604	99.2	245	1	1	1	245	1	1406	-1	0
study_1271	2537561628	99.2	245	2	0	1	245	1	1455	-1	0
study_1274	2731957695	100.0	245	0	0	1	245	1	1261	-1	0
study_1277	2740892381	96.7	245	8	0	1	245	1	1518	-1	0
study_1279	645951834	96.7	245	8	0	1	245	1	1511	-1	0
study_1278	2558860927	99.2	246	1	1	1	245	1	1458	-1	0
study_128	2562617187	92.7	245	18	0	1	245	1	1525	-1	0
study_1281	2593339213	95.9	245	10	0	1	245	1	1392	-1	0
study_1284	2507262051	93.1	245	16	1	1	245	1	1350	-1	0
study_1287	2531839472	98.8	245	3	0	1	245	1	1539	-1	0
study_1289	2562617183	99.2	245	1	1	1	245	1	1502	-1	0
study_1282	2562617160	99.6	245	1	0	1	245	1	1504	-1	0
study_1294	2562617188	98.8	245	3	0	1	245	1	1505	-1	0
study_1288	2540341165	98.0	245	3	1	1	245	1	1465	-1	0
study_1291	2600255043	99.6	245	1	0	1	245	1	1512	-1	0
study_1296	2565956591	90.2	245	23	1	1	245	1	1413	-1	0
study_1293	2534682104_cluster	91.4	245	21	0	1	245	1	1508	-1	0
study_1286	2728369265	95.5	245	11	0	1	245	1	1513	-1	0
study_1298	2579778709	94.3	247	12	2	1	245	1	1418	-1	0
study_1297	2534682104_cluster	91.1	246	21	1	1	245	1	1508	-1	0
study_1299	2574179727	99.2	246	1	1	1	245	1	1341	-1	0
study_130	650377965	100.0	245	0	0	1	245	1	1504	-1	0
study_1301	2593339167	55.9	245	94	2	1	245	1	1253	-1	0
study_1300	2734481901	80.3	249	45	1	1	245	1	1522	-1	0
study_1302	2558860359	90.6	245	23	0	1	245	1	1501	-1	0
study_1303	2593339213	94.3	245	13	1	1	245	1	1392	-1	0
study_1042	2684622655	100.0	245	0	0	1	245	1	1294	-1	0
study_1124	2513237267	94.3	245	14	0	1	245	1	1512	-1	0
study_1306	647533197	87.3	245	30	1	1	245	1	1415	-1	0
study_1309	2558860355	99.6	246	0	1	1	245	1	1527	-1	0
study_1307	2531839552	96.7	245	8	0	1	245	1	1503	-1	0
study_1305	2517572240	100.0	245	0	0	1	245	1	1393	-1	0
study_1304	2540341165	99.6	245	1	0	1	245	1	1465	-1	0
study_1108	649989971	99.6	245	1	0	1	245	1	1538	-1	0
study_1311	649989957	99.6	245	1	0	1	245	1	1500	-1	0
study_1097	2509276067	87.3	245	27	2	1	245	1	1415	-1	0
study_1308	2593339213	96.3	245	9	0	1	245	1	1392	-1	0
study_1104	2751185572	90.6	245	23	0	1	245	1	1483	-1	0
study_1089	2563366504	97.6	245	6	0	1	245	1	1392	-1	0
study_1133	2585428190	93.5	245	16	0	1	245	1	1277	-1	0
study_1313	2515154176	88.3	248	26	1	1	245	1	1393	-1	0
study_115	2512047049	100.0	245	0	0	1	245	1	1318	-1	0
study_1310	2537562180	99.6	245	1	0	1	245	1	1527	-1	0
study_1120	2588254083	99.2	245	2	0	1	245	1	1505	-1	0
study_1312	2606217777_cluster	91.6	249	17	1	1	245	1	1302	-1	0
study_1314	2551306135	99.2	245	2	0	1	245	1	1413	-1	0
study_1050	651324023	100.0	245	0	0	1	245	1	1518	-1	0
study_1051	645951817	100.0	245	0	0	1	245	1	1534	-1	0
study_1316	2558860395	99.6	245	0	1	1	245	1	1503	-1	0
study_1315	2684623119	98.0	245	5	0	1	245	1	1511	-1	0
study_1043	651324034	99.6	245	1	0	1	245	1	1514	-1	0
study_1319	2690315875	93.1	245	17	0	1	245	1	1503	-1	0
study_1318	642979360	98.4	245	3	1	1	245	1	1521	-1	0
study_1322	2537561962	99.6	246	0	1	1	245	1	1539	-1	0
study_1323	2540341191	98.8	245	3	0	1	245	1	1405	-1	0
study_1320	2582580727	95.1	246	11	1	1	245	1	1285	-1	0
study_1144	2537561582	100.0	245	0	0	1	245	1	1268	-1	0
study_1327	2515154176	99.2	245	2	0	1	245	1	1393	-1	0
study_1328	649989989	98.8	245	3	0	1	245	1	1427	-1	0
study_1332	2534682104_cluster	91.9	246	18	2	1	245	1	1508	-1	0
study_1325	641380442	83.1	249	38	1	1	245	1	1486	-1	0
study_1076	649633093	99.6	245	1	0	1	245	1	1510	-1	0
study_1321	2512047060	99.6	246	0	1	1	245	1	1537	-1	0
study_1330	2558860286	100.0	245	0	0	1	245	1	1469	-1	0
study_133	2585428022	98.8	245	3	0	1	245	1	1337	-1	0
study_1339	649989989	99.6	245	0	1	1	245	1	1427	-1	0
study_1335	645951848	98.8	246	0	2	1	245	1	1487	-1	0
study_1329	2600255237	99.6	245	1	0	1	245	1	1512	-1	0
study_1338	2551306135	99.6	245	1	0	1	245	1	1413	-1	0
study_134	2600254991	99.2	245	2	0	1	245	1	1510	-1	0
study_1341	643886193	99.2	247	0	2	1	245	1	1527	-1	0
study_1334	2675903629	98.8	245	3	0	1	245	1	1370	-1	0
study_1340	2593339156	99.6	245	0	1	1	245	1	1253	-1	0
study_1342	2595698228	98.0	245	5	0	1	245	1	1385	-1	0
study_1343	2506381007	98.4	245	2	1	1	245	1	1415	-1	0
study_1326	2585427901	98.4	245	4	0	1	245	1	1342	-1	0
study_1345	2600255043	100.0	245	0	0	1	245	1	1512	-1	0
study_1346	647533197	95.9	245	10	0	1	245	1	1415	-1	0
study_1351	2619618878	86.5	245	30	1	1	245	1	1483	-1	0
study_1347	644736384	99.6	245	1	0	1	245	1	1503	-1	0
study_1350	643886203	99.6	245	0	1	1	245	1	1422	-1	0
study_1348	2517572002	98.8	245	3	0	1	245	1	1412	-1	0
study_1349	2509276067	86.9	245	28	1	1	245	1	1415	-1	0
study_1354	2565956591	90.6	245	23	0	1	245	1	1413	-1	0
study_1358	649989958_cluster	99.6	245	0	1	1	245	1	1503	-1	0
study_1352	645951819	98.4	246	3	1	1	245	1	1520	-1	0
study_135	2529292749_cluster	100.0	245	0	0	1	245	1	1342	-1	0
study_1357	2537561617	99.6	245	1	0	1	245	1	1526	-1	0
study_136	2548876509	100.0	245	0	0	1	245	1	1253	-1	0
study_1360	2593339217	89.4	246	24	2	1	245	1	1390	-1	0
study_1359	2519899684	100.0	245	0	0	1	245	1	1387	-1	0
study_1362	2585427819	98.4	246	3	1	1	245	1	1394	-1	0
study_1367	2563367172	96.3	245	9	0	1	245	1	1490	-1	0
study_1366	649989951	95.9	245	10	0	1	245	1	1303	-1	0
study_1368	2534682104_cluster	91.1	247	20	2	1	245	1	1508	-1	0
study_1365	2690315875	97.6	245	6	0	1	245	1	1503	-1	0
study_137	642979351	99.2	245	2	0	1	245	1	1298	-1	0
study_1371	2561511233	87.3	245	30	1	1	245	1	1392	-1	0
study_1370	2513237313	98.8	245	3	0	1	245	1	1512	-1	0
study_1372	2556921048	98.8	245	3	0	1	245	1	1372	-1	0
study_1373	643886193	99.6	245	0	1	1	245	1	1527	-1	0
study_1377	648276676	99.6	245	1	0	1	245	1	1276	-1	0
study_1376	647533114	99.2	246	0	2	1	245	1	1414	-1	0
study_1379	2515154176	97.1	245	7	0	1	245	1	1393	-1	0
study_1375	2588254069	99.2	246	0	2	1	245	1	1509	-1	0
study_1380	2593339213	93.1	245	17	0	1	245	1	1392	-1	0
study_1383	2512047036	100.0	245	0	0	1	245	1	1445	-1	0
study_1369	2541046975	100.0	245	0	0	1	245	1	1534	-1	0
study_1385	2519899684	95.5	247	9	1	1	245	1	1387	-1	0
study_1384	2534682104_cluster	91.5	246	20	1	1	245	1	1508	-1	0
study_1386	2524023202	100.0	245	0	0	1	245	1	1423	-1	0
study_1387	2537561628	95.1	246	11	1	1	245	1	1455	-1	0
study_1179	2524614855	89.4	245	26	0	1	245	1	1434	-1	0
study_1388	642979351	99.2	245	1	1	1	245	1	1298	-1	0
study_139	2513237375	98.0	245	2	1	1	245	1	1515	-1	0
study_1390	649990026	93.5	247	13	2	1	245	1	1532	-1	0
study_1392	2513237338	98.4	245	4	0	1	245	1	1499	-1	0
study_1389	2523231011	99.6	245	1	0	1	245	1	1412	-1	0
study_1391	2627854161	100.0	245	0	0	1	245	1	1443	-1	0
study_1393	2562617177_cluster	99.6	245	1	0	1	245	1	1534	-1	0
study_1395	2599185205	98.8	245	3	0	1	245	1	1350	-1	0
study_118	2512047049	98.0	245	4	1	1	245	1	1318	-1	0
study_1396	648861006	99.6	245	1	0	1	245	1	1522	-1	0
study_1397	2718218404	97.6	245	6	0	1	245	1	1522	-1	0
study_1131	643692002	87.1	248	29	1	1	245	1	1498	-1	0
study_1151	2512047052	98.4	245	2	1	1	245	1	1411	-1	0
study_1295	648276634	98.4	245	2	2	1	245	1	1507	-1	0
study_1046	2524614880	81.5	248	43	1	1	245	1	1414	-1	0
study_1399	647533114	99.2	246	1	1	1	245	1	1414	-1	0
study_1404	2636415511	98.8	245	3	0	1	245	1	1515	-1	0
study_1165	2558860927	98.8	246	0	2	1	245	1	1458	-1	0
study_1406	2565956597	99.6	245	1	0	1	245	1	1417	-1	0
study_1409	2597490300	98.8	245	3	0	1	245	1	1440	-1	0
study_1408	651324054	100.0	245	0	0	1	245	1	1506	-1	0
study_1402	643886148_cluster	99.6	245	1	0	1	245	1	1469	-1	0
study_1407	2744054920	99.2	246	1	1	1	245	1	1543	-1	0
study_1401	2728369265	95.5	245	11	0	1	245	1	1513	-1	0
study_1410	645951824	99.6	245	0	1	1	245	1	1517	-1	0
study_1167	649989970	98.4	245	2	2	1	245	1	1515	-1	0
study_140	2513237338	99.6	245	1	0	1	245	1	1499	-1	0
study_1154	2585428085	97.6	245	6	0	1	245	1	1392	-1	0
study_1405	2537561582	100.0	245	0	0	1	245	1	1268	-1	0
study_1400	2512047053	88.6	245	24	1	1	245	1	1370	-1	0
study_141	2740892377	100.0	245	0	0	1	245	1	1279	-1	0
study_1413	2563367173	90.6	245	20	3	1	245	1	1499	-1	0
study_1414	2537561628	98.4	245	3	1	1	245	1	1455	-1	0
study_1416	2513237280	98.4	245	3	1	1	245	1	1509	-1	0
study_1415	2600255237	99.6	245	1	0	1	245	1	1512	-1	0
study_113	2523533622	99.6	245	1	0	1	245	1	1428	-1	0
study_1418	2537561844	100.0	245	0	0	1	245	1	1483	-1	0
study_1176	2597490298	89.8	245	25	0	1	245	1	1521	-1	0
study_1122	2718218191	95.1	245	11	1	1	245	1	1533	-1	0
study_1140	2541047092	98.8	245	3	0	1	245	1	1521	-1	0
study_1147	647533197	99.6	245	0	1	1	245	1	1415	-1	0
study_1178	2617271208	98.8	245	2	1	1	245	1	1524	-1	0
study_1423	2593339145	90.7	248	20	1	1	245	1	1316	-1	0
study_1424	2551306135	99.6	245	1	0	1	245	1	1413	-1	0
study_1425	2751185876	92.7	246	17	1	1	245	1	1517	-1	0
study_1427	2531839279	99.2	245	2	0	1	245	1	1451	-1	0
study_1420	2627853625	100.0	245	0	0	1	245	1	1394	-1	0
study_142	644736367	99.6	245	0	1	1	245	1	1504	-1	0
study_1421	649633043	95.9	245	10	0	1	245	1	1489	-1	0
study_1202	2531839741	98.4	245	4	0	1	245	1	1384	-1	0
study_1426	2506520025	85.9	248	32	1	1	245	1	1418	-1	0
study_1157	2524614855	100.0	245	0	0	1	245	1	1434	-1	0
study_1428	2540341191	99.2	245	2	0	1	245	1	1405	-1	0
